timestamp,high,low,volume,adj close,P,R1,R2,R3,S1,S2,S3,obv,volume_zscore,rsi,macd,macds,macdh,sma,lma,sema,lema,overnight_gap,return_lag_1,return_lag_3,return_lag_5,volatility,SR_K,SR_D,SR_RSI_K,SR_RSI_D,ATR,HL_PCT,PCT_CHG,close
2002-05-03,24.02,23.43,4121100,23.51,23.653333333333336,23.876666666666672,24.243333333333336,24.466666666666672,23.286666666666672,23.063333333333336,22.696666666666673,-153778500.0,-0.6091939883927258,39.24963924171003,-0.3058974358974389,0.1869943019943017,-0.49289173789174057,24.478499999999997,24.2044,24.20102655085594,24.068673200545415,-0.005078301222654355,-0.007598142676234709,-0.03131437989287178,0.021729682746632006,0.02106762357632834,16.088328075202302,22.92323869538625,3.9409047335960903,8.606778143372848,0.8528571428571426,2.5095703955763495,-0.7598142676234709,23.51
2002-05-06,23.5,22.46,4458300,22.65,22.87,23.28,23.91,24.32,22.240000000000002,21.830000000000002,21.200000000000003,-158236800.0,-0.4196614895652638,28.085106377401544,-0.4966666666666697,0.08737891737891701,-0.5840455840455867,24.383,24.202600000000004,24.053309736488707,24.013038957386772,-0.0068288784370717755,-0.036580178647384165,-0.0554628857381152,-0.05467445742904853,0.022159128448613723,5.121293800400981,14.325394463037417,0.0,3.286605193024956,0.8564285714285713,4.591611479028694,-3.6580178647384165,22.65
2002-05-07,22.95,22.14,4334800,22.47,22.52,22.9,23.33,23.709999999999997,22.09,21.71,21.28,-162571600.0,-0.5209843732954129,23.469387750312364,-0.6292948717948796,-0.02380341880342011,-0.6054914529914596,24.301499999999997,24.175800000000002,23.902518333013592,23.95252762572455,0.0127222597721818,-0.007947019867549643,-0.05149852258336862,-0.07416563658838071,0.021291894736297154,9.763313609178553,10.324311828260612,0.0,1.3136349111986967,0.8578571428571424,3.604806408544721,-0.7947019867549643,22.47
2002-05-08,24.52,23.04,7797900,24.37,23.97666666666667,24.91333333333334,25.45666666666667,26.39333333333334,23.43333333333334,22.49666666666667,21.95333333333334,-154773700.0,1.2472654566872146,43.54838708920997,-0.6541666666666686,-0.14105413105413295,-0.5131125356125357,24.286999999999995,24.1898,23.947040396536106,23.96889909138241,0.031971192475026486,0.08455718736092588,0.036580178647384054,0.01626355296080062,0.02911133790544332,66.56716417711746,27.150590528899,64.93329018650222,21.644430062167405,0.916428571428571,6.073040623717687,8.455718736092589,24.37
2002-05-09,24.35,23.8,4011000,24.19,24.113333333333333,24.426666666666666,24.663333333333334,24.976666666666667,23.876666666666665,23.563333333333333,23.326666666666664,-158784700.0,-0.7013538317290661,44.94238155404362,-0.6760897435897419,-0.2536253561253577,-0.42246438746438425,24.2535,24.2344,23.97017940638981,23.977569715249768,-0.004936250253622716,-0.007386130488305276,0.06799116997792498,0.021105951878429785,0.029073155885306214,73.47670250632704,49.935726764207686,69.85503049198125,44.929440226161155,0.9171428571428569,2.2736668044646575,-0.7386130488305276,24.19
2002-05-10,24.29,22.98,4203500,23.32,23.53,24.080000000000002,24.84,25.39,22.770000000000003,22.220000000000002,21.460000000000004,-162988200.0,-0.5522360703898995,42.648845679257796,-0.6528205128205151,-0.3566025641025661,-0.29621794871794904,24.166499999999996,24.266800000000003,23.90825755816221,23.951782667592916,0.004125418392145108,-0.03596527490698642,0.03782821539830894,-0.008081667375584911,0.030079890813522428,44.69696969527661,61.58027879290703,62.39379709658127,65.72737259168825,0.9571428571428567,5.617495711835329,-3.596527490698642,23.32
2002-05-13,24.09,22.94,4743000,23.94,23.656666666666666,24.37333333333333,24.806666666666665,25.52333333333333,23.223333333333333,22.506666666666668,22.073333333333334,-158245200.0,-0.24526403330796914,48.191365219665364,-0.637051282051285,-0.4497435897435918,-0.18730769230769323,24.113499999999995,24.2766,23.911280647861048,23.951320602197114,0.008539761548134581,0.02658662092624353,-0.01764464505539598,0.05695364238410616,0.029913959121817907,75.63025209766265,64.60130809975543,96.89888438701311,76.38257065852521,0.9899999999999994,4.803675856307429,2.658662092624353,23.94
2002-05-14,25.68,24.22,9401900,25.61,25.169999999999998,26.119999999999997,26.63,27.58,24.659999999999997,23.709999999999997,23.199999999999996,-148843300.0,2.6194429595278765,59.42622949967246,-0.4607692307692304,-0.5111609686609708,0.05039173789174045,24.107000000000003,24.302999999999997,24.07306344330285,24.016366853091345,0.021079515791053913,0.06975772765246435,0.05870194295163289,0.13974187805963512,0.03392979877462096,98.02259886728748,72.7832735534089,99.9999999997219,86.4308938277721,1.055714285714285,5.700898086684892,6.975772765246435,25.61
2002-05-15,25.98,24.84,5996900,25.28,25.366666666666664,25.893333333333327,26.506666666666664,27.033333333333328,24.753333333333327,24.226666666666663,23.613333333333326,-154840200.0,0.5864468698405753,55.954825453969534,-0.39615384615384386,-0.5454344729344748,0.14928062678063092,24.065500000000004,24.337999999999997,24.188009782035913,24.06592109414659,-0.009415526600243345,-0.012885591565794496,0.08404802744425388,0.03734099302421012,0.03350030552681005,81.7708333312039,85.141228098718,90.34563694444869,95.74817377706124,1.080714285714285,4.509493670886078,-1.2885591565794496,25.28
2002-05-16,25.45,24.75,4054500,25.21,25.136666666666667,25.523333333333333,25.836666666666666,26.223333333333333,24.823333333333334,24.436666666666667,24.123333333333335,-158894700.0,-0.5621314425852915,62.643678150838944,-0.3389743589743617,-0.5491096866096884,0.21013532763532672,24.0555,24.360799999999994,24.285342183746778,24.11078693359182,-0.008740619810734478,-0.002768987341772111,0.053049289891395235,0.042166184373708226,0.033266092652465926,79.9479166645847,86.58044962102537,99.99999999974473,96.7818789813051,1.0328571428571423,2.7766759222530712,-0.2768987341772111,25.21
2002-05-17,25.78,24.61,4223100,25.01,25.133333333333336,25.656666666666673,26.303333333333338,26.826666666666675,24.48666666666667,23.963333333333335,23.31666666666667,-163117800.0,-0.3828233180787317,56.6037735749377,-0.2589102564102568,-0.5226923076923092,0.26378205128205245,24.057000000000002,24.373399999999997,24.35435721386613,24.146050191098023,0.011045477188195553,-0.007933359777865912,-0.02342834830144469,0.07246998284734141,0.033037835516446526,74.73958333138702,78.81944444239187,84.58196813718254,91.64253502712533,1.0414285714285711,4.6781287485006064,-0.7933359777865912,25.01
2002-05-20,24.93,24.53,4819900,24.74,24.733333333333334,24.936666666666667,25.133333333333333,25.336666666666666,24.53666666666667,24.333333333333336,24.13666666666667,-167937700.0,0.02219070816607148,52.97092287305192,-0.15910256410256807,-0.47044871794871906,0.311346153846151,24.0675,24.374999999999996,24.391085098259833,24.169342340466727,-0.01774955835643999,-0.010795681727309159,-0.021360759493671,0.033416875522138456,0.0330253361051188,67.70833333157003,74.13194444251393,75.3084097274872,86.63012595480484,1.0307142857142855,1.6168148746968414,-1.0795681727309159,24.74
2002-05-21,25.0,23.4,5017700,23.46,23.953333333333333,24.506666666666668,25.553333333333335,26.10666666666667,22.906666666666666,22.35333333333333,21.306666666666665,-172955400.0,0.12824862520259278,47.07865167798763,-0.10403846153846175,-0.4093233618233627,0.30528490028490096,24.028,24.343000000000004,24.30241032699699,24.14152499378176,0.0036312325557335016,-0.051738075990299004,-0.06941689805632689,-0.08395158141351033,0.03483452448547221,34.37499999910483,58.94097222068729,60.267240800608455,73.38587288842606,1.0785714285714285,6.820119352088668,-5.1738075990299,23.46
2002-05-22,24.37,23.32,5194200,24.32,24.00333333333333,24.68666666666666,25.05333333333333,25.73666666666666,23.63666666666666,22.95333333333333,22.58666666666666,-167761200.0,0.16840950550917086,53.32629355072261,0.08974358974358054,-0.3242307692307713,0.41397435897435186,24.0555,24.335,24.30408553394966,24.148524013633455,-0.003843694674562827,0.036658141517476484,-0.027588964414234307,-0.03797468354430378,0.035660169921833504,56.770833331854924,52.95138888750993,76.21556254132607,70.59707102314057,1.1007142857142858,4.317434210526319,3.6658141517476484,24.32
2002-05-23,25.24,24.07,6596400,25.18,24.830000000000002,25.590000000000003,26.0,26.76,24.420000000000005,23.660000000000004,23.250000000000007,-161164800.0,1.0805611313473023,58.22660097719041,0.3513461538461584,-0.2126566951566965,0.5640028490028549,24.1085,24.348800000000004,24.387505959287786,24.1889740523145,0.005331158822914704,0.03536184210526305,0.017784963621665373,-0.0011900039666798978,0.034620474479299494,79.166666664605,56.770833331854924,88.72455090168553,75.06911808120668,1.1421428571428571,4.64654487688641,3.5361842105263053,25.18
2002-05-24,24.99,23.96,2967400,24.15,24.366666666666664,24.773333333333326,25.39666666666666,25.803333333333324,23.74333333333333,23.336666666666666,22.71333333333333,-164132200.0,-1.407923120986932,57.26744185269627,0.381474358974355,-0.09948717948718094,0.48096153846153594,24.165499999999998,24.343200000000007,24.364886344117522,24.187445658106085,-0.007574283769340182,-0.04090548054011123,0.02941176470588225,-0.03438624550179936,0.0349919604186838,52.34374999863683,62.76041666503226,86.27611057338595,83.73874133879919,1.1542857142857141,4.265010351966864,-4.090548054011123,24.15
2002-05-28,24.2,23.43,2673500,23.98,23.87,24.310000000000002,24.64,25.080000000000002,23.540000000000003,23.1,22.770000000000003,-166805700.0,-1.4489107937651644,57.32298738309873,0.4024358974358968,-0.0035754985755001517,0.40601139601139696,24.166499999999996,24.323800000000006,24.328230501820617,24.17931053425879,-0.019231361927887533,-0.00703933747412,-0.01398026315789469,-0.03071948261924007,0.03491800322066756,34.21052631466411,55.240314325968654,73.38967067928198,82.79677738478448,1.1514285714285712,3.2110091743119247,-0.703933747412,23.98
2002-05-29,24.44,23.45,3960600,23.98,23.956666666666667,24.463333333333335,24.94666666666667,25.453333333333337,23.473333333333333,22.966666666666665,22.48333333333333,-166805700.0,-0.567075245159477,47.6813317399817,0.47858974358974393,0.09361823361823182,0.3849715099715121,24.151999999999997,24.30860000000001,24.295065692123416,24.17149443487609,-0.002505220516937123,0.0,-0.04765687053216838,0.022165387894288235,0.0348051843679107,34.21052631466411,40.25493420932168,25.1689333624148,61.61157153836091,1.0757142857142856,4.128440366972486,0.0,23.98
2002-05-30,24.38,23.51,3506700,24.2,24.03,24.55,24.9,25.419999999999998,23.680000000000003,23.160000000000004,22.810000000000006,-163299000.0,-0.8443923273445171,50.0591715893393,0.5021794871794825,0.18707977207977006,0.3150997150997124,24.163,24.295600000000007,24.28601181668309,24.172612300175068,-0.0087958682272657,0.00917431192660545,0.0020703933747412417,-0.004934210526315819,0.03472104180911891,41.44736841968918,36.62280701633913,37.06120529180133,45.20660311116603,1.0971428571428568,3.5950413223140387,0.917431192660545,24.2
2002-05-31,24.25,23.28,6526700,23.3,23.61,23.939999999999998,24.58,24.909999999999997,22.97,22.64,22.0,-169825700.0,1.003642871594063,49.88207546346287,0.3277564102564128,0.25226495726495557,0.07549145299145721,24.1435,24.263200000000012,24.192105929379938,24.138392209972125,-0.004555816535860691,-0.037190082644628086,-0.028356964136780682,-0.07466243050039711,0.03575217724741703,11.842105262768337,29.166666665707208,18.011044120914217,26.747060925043453,1.0728571428571425,4.16309012875536,-3.7190082644628086,23.3
2002-06-03,23.45,22.58,4198400,22.91,22.98,23.380000000000003,23.85,24.250000000000004,22.51,22.11,21.64,-174024100.0,-0.46325868826380745,43.75757575015021,0.17679487179487552,0.28958689458689374,-0.11279202279201822,24.113500000000002,24.23600000000001,24.070000602772325,24.090219966443808,0.003855220024432832,-0.016738197424892687,-0.0446205170975813,-0.051345755693581685,0.03494454119603719,9.705882352655758,20.998452011704423,0.0,18.357416470905182,1.0528571428571427,3.797468354430384,-1.6738197424892687,22.91
2002-06-04,23.04,22.18,6211100,22.78,22.666666666666668,23.153333333333336,23.526666666666667,24.013333333333335,22.293333333333337,21.80666666666667,21.433333333333337,-180235200.0,0.7394582543451604,28.912071528990012,-0.016858974358971324,0.2992735042735038,-0.3161324786324751,24.119999999999997,24.209800000000016,23.947143402508296,24.03883879128915,-0.0013103299538070258,-0.005674378000872893,-0.058677685950413117,-0.05004170141784814,0.034916905020030406,15.789473683795048,12.445820433073047,0.0,6.003681373638073,0.99,3.7752414398595233,-0.5674378000872893,22.78
